"postcode","instals","estimated_dwellings","density","capacity","capunder10","cap10_100","capover100","countunder10","count10_100","countover100","pot_kw","pot_sqm","pot_gwh"
"6108","4566","9388","48.2","17840.0","16994.0","846.0","0.0","4529","37","0","146363.0","936,723","219.5"
"6109","2537","4998","47.9","14323.0","9471.0","3602.0","1250.0","2394","141","2","129164.0","826,652","189.9"
"6110","8241","18974","43.0","36041.0","34068.0","1973.0","0.0","8155","86","0","262949.0","1,682,876","394.2"
"6111","4383","10699","39.6","20088.0","17026.0","3062.0","0.0","4239","144","0","182893.0","1,170,516","266.3"
"6112","13654","29944","44.8","67270.0","61499.0","5771.0","0.0","13408","246","0","397184.0","2,541,978","597.2"
"6121","772","1010","69.6","4418.0","3308.0","1110.0","0.0","703","69","0","68842.0","440,589","103.2"
"6122","4746","9701","47.7","24954.0","22271.0","2483.0","200.0","4625","120","1","181197.0","1,159,661","272.6"
"6123","521","725","70.1","2673.0","2386.0","287.0","0.0","508","13","0","23266.0","148,900","35.0"
"6124","292","501","56.1","1346.0","1168.0","178.0","0.0","281","11","0","15508.0","99,253","22.1"
"6125","761","1249","55.8","4477.0","3167.0","1310.0","0.0","697","64","0","67817.0","434,031","101.5"
"6126","58","124","42.7","326.0","219.0","107.0","0.0","53","5","0","8367.0","53,551","11.9"
"6147","2590","6340","40.5","10055.0","9531.0","324.0","200.0","2570","19","1","91928.0","588,341","137.8"
"6148","3337","7620","43.3","14243.0","13428.0","815.0","0.0","3298","39","0","112267.0","718,510","168.3"
"6149","3812","6979","54.0","16874.0","15970.0","724.0","180.0","3770","41","1","127267.0","814,508","190.8"
"6150","2353","4840","48.0","10936.0","9896.0","872.0","168.0","2321","31","1","87018.0","556,914","129.3"
"6151","1623","8039","19.1","8876.0","7036.0","1601.0","239.0","1534","88","1","87157.0","557,807","129.5"
"6152","3183","11119","27.8","15053.0","13421.0","1439.0","193.0","3090","92","1","145229.0","929,468","215.8"
"6153","2947","8473","32.9","15328.0","12704.0","2499.0","125.0","2787","159","1","130115.0","832,739","193.3"
"6154","1782","4476","37.8","10003.0","6967.0","3036.0","0.0","1691","91","0","92001.0","588,808","136.5"
"6155","11230","17356","62.9","55408.0","44662.0","8892.0","1854.0","10917","308","5","484913.0","3,103,446","734.7"
"6156","2528","7569","32.3","12344.0","10659.0","1685.0","0.0","2444","84","0","105339.0","674,169","156.4"
"6157","1829","7231","24.6","8262.0","7293.0","969.0","0.0","1782","47","0","90027.0","576,174","134.1"
"6158","957","2801","33.0","4623.0","4039.0","584.0","0.0","923","34","0","41470.0","265,407","61.6"
"6159","291","1344","20.3","1583.0","1148.0","435.0","0.0","273","18","0","22791.0","145,864","34.1"
"6160","900","3830","22.3","4394.0","3251.0","1143.0","0.0","855","45","0","61233.0","391,893","90.9"
"6161","5","577","0.5","673.0","9.0","64.0","600.0","3","1","1","0.0","0","0.0"
"6162","1756","5084","33.9","7261.0","6574.0","687.0","0.0","1722","34","0","69615.0","445,533","103.4"
"6163","8893","23917","35.7","47338.0","33700.0","10869.0","2769.0","8532","348","13","511674.0","3,274,712","768.1"
"6164","12795","24275","51.7","62302.0","55359.0","6042.0","901.0","12553","241","1","481533.0","3,081,813","725.0"
"6165","51","28","","1973.0","66.0","1907.0","0.0","15","36","0","47256.0","302,439","73.0"
"6166","1871","4604","38.9","10277.0","8234.0","2043.0","0.0","1793","78","0","120534.0","771,417","181.5"
"6167","5242","11680","43.9","24545.0","20707.0","2418.0","1420.0","5131","104","7","259336.0","1,659,753","392.6"
"6168","4813","11952","39.1","22252.0","16612.0","3656.0","1984.0","4673","139","1","229738.0","1,470,323","347.0"
"6169","7841","15461","50.4","31210.0","29662.0","1035.0","513.0","7786","53","2","254192.0","1,626,826","377.8"
"6170","3338","7141","46.4","16014.0","15581.0","433.0","0.0","3311","27","0","79035.0","505,823","118.6"
"6171","8471","18313","45.7","39197.0","36813.0","2384.0","0.0","8360","111","0","278150.0","1,780,162","414.6"
"6172","3142","4921","62.9","13573.0","12327.0","1106.0","140.0","3094","47","1","105477.0","675,055","156.9"
"6173","2663","4675","56.3","13693.0","11966.0","509.0","1218.0","2631","31","1","93814.0","600,411","139.9"
"6174","1028","2380","42.6","4986.0","4830.0","156.0","0.0","1014","14","0","28246.0","180,774","42.0"
"6175","866","1725","49.7","3861.0","3748.0","113.0","0.0","857","9","0","29045.0","185,886","43.2"
"6176","400","827","46.3","2216.0","1944.0","272.0","0.0","383","17","0","19715.0","126,175","29.3"
"6180","1580","2884","54.2","7761.0","6840.0","232.0","689.0","1562","16","2","48224.0","308,633","71.9"
"6181","151","157","87.9","2006.0","629.0","157.0","1220.0","138","12","1","8986.0","57,511","13.3"
"6207","325","523","57.6","1868.0","1445.0","423.0","0.0","301","24","0","18939.0","121,208","27.0"
"6208","3612","6784","52.1","15920.0","13851.0","1764.0","305.0","3537","73","2","148840.0","952,576","222.5"
"6209","455","948","46.2","1925.0","1717.0","208.0","0.0","438","17","0","30697.0","196,460","45.5"
"6210","17788","38317","45.7","72928.0","66583.0","6005.0","340.0","17515","271","2","615278.0","3,937,781","916.7"
"6211","2212","4285","50.9","10002.0","9366.0","636.0","0.0","2179","33","0","79471.0","508,616","118.3"
"6213","156","406","36.7","773.0","615.0","158.0","0.0","149","7","0","12451.0","79,686","17.7"
"6214","152","279","52.0","688.0","589.0","99.0","0.0","145","7","0","13600.0","87,042","20.2"
"6215","903","2082","42.2","4384.0","3746.0","638.0","0.0","879","24","0","73421.0","469,894","105.1"
"6218","128","192","62.0","622.0","484.0","138.0","0.0","119","9","0","10020.0","64,130","14.3"
"6220","930","2382","36.9","5575.0","3807.0","1271.0","497.0","880","48","2","70320.0","450,049","100.0"
"6221","51","116","37.1","311.0","190.0","121.0","0.0","43","8","0","7431.0","47,555","10.8"
"6223","35","102","32.4","196.0","164.0","32.0","0.0","33","2","0","4799.0","30,714","7.0"
"6224","232","496","44.2","1352.0","940.0","412.0","0.0","219","13","0","16760.0","107,265","24.5"
"6225","1720","4378","38.4","7491.0","6417.0","1074.0","0.0","1679","41","0","141665.0","906,653","207.4"
"6226","221","321","68.2","1088.0","1062.0","26.0","0.0","219","2","0","10697.0","68,462","15.6"
"6227","173","349","49.0","744.0","720.0","24.0","0.0","171","2","0","9281.0","59,397","13.5"
"6228","29","73","38.4","155.0","124.0","31.0","0.0","28","1","0","5121.0","32,776","7.5"
"6229","45","153","13.1","894.0","106.0","788.0","0.0","20","25","0","24337.0","155,757","36.6"
"6230","7008","20116","33.8","33115.0","27848.0","5267.0","0.0","6802","206","0","417184.0","2,669,976","612.1"
"6232","2359","5145","45.3","10097.0","9414.0","453.0","230.0","2333","25","1","83852.0","536,651","122.7"
"6233","4070","8926","45.1","18491.0","17103.0","1148.0","240.0","4026","43","1","162339.0","1,038,968","237.6"
"6236","500","914","53.1","2400.0","2103.0","297.0","0.0","485","15","0","43811.0","280,392","64.3"
"6237","602","995","58.6","2728.0","2384.0","344.0","0.0","583","19","0","41475.0","265,442","60.5"
"6239","1069","2182","46.2","5131.0","3925.0","1206.0","0.0","1007","62","0","63678.0","407,541","93.1"
"6240","57","64","84.4","275.0","222.0","53.0","0.0","54","3","0","5069.0","32,439","7.4"
"6243","5","33","","22.0","22.0","0.0","0.0","5","0","0","2571.0","16,456","3.4"
"6244","235","894","24.6","1114.0","897.0","217.0","0.0","220","15","0","42542.0","272,272","56.4"
"6251","89","228","32.9","664.0","327.0","337.0","0.0","75","14","0","9287.0","59,437","13.6"
"6252","23","96","21.9","116.0","94.0","22.0","0.0","21","2","0","2505.0","16,030","3.7"
"6253","170","439","36.9","719.0","561.0","158.0","0.0","162","8","0","12660.0","81,025","16.8"
"6254","82","259","31.3","344.0","323.0","21.0","0.0","81","1","0","5725.0","36,639","7.7"
"6255","766","2189","33.9","3408.0","3048.0","360.0","0.0","743","23","0","65180.0","417,151","86.4"
"6256","41","191","17.8","256.0","141.0","115.0","0.0","34","7","0","11029.0","70,584","14.6"
"6258","773","3184","22.4","4491.0","2706.0","1785.0","0.0","712","61","0","116525.0","745,760","155.0"
"6260","194","762","21.9","1447.0","660.0","787.0","0.0","167","27","0","32969.0","211,000","43.7"
"6262","127","641","18.3","752.0","449.0","303.0","0.0","117","10","0","19455.0","124,514","25.8"
"6271","826","1778","45.3","3713.0","3189.0","524.0","0.0","805","21","0","44486.0","284,711","63.5"
"6275","337","865","36.8","1593.0","1250.0","343.0","0.0","318","19","0","31249.0","199,995","44.5"
"6280","5884","15975","35.3","29505.0","23287.0","6076.0","142.0","5645","238","1","56518.0","361,718","80.4"
"6281","1714","5322","30.9","9430.0","7661.0","1769.0","0.0","1647","67","0","97315.0","622,817","142.8"
"6282","479","1098","39.9","2700.0","1843.0","857.0","0.0","438","41","0","25271.0","161,731","37.0"
"6284","427","1414","28.4","2615.0","1991.0","624.0","0.0","402","25","0","32542.0","208,267","46.4"
"6285","1452","5090","26.9","8005.0","6076.0","1779.0","150.0","1369","82","1","102300.0","654,719","145.9"
"6286","157","360","39.7","1030.0","601.0","280.0","149.0","143","13","1","17215.0","110,174","23.7"
"6288","102","299","29.1","694.0","372.0","322.0","0.0","87","15","0","13544.0","86,684","18.7"
"6290","336","1530","21.3","1543.0","1268.0","275.0","0.0","326","10","0","29669.0","189,881","41.0"
"6302","857","1971","42.3","3994.0","3374.0","620.0","0.0","834","23","0","79597.0","509,418","115.6"
"6304","453","889","50.2","1786.0","1653.0","133.0","0.0","446","7","0","48577.0","310,894","70.4"
"6306","189","502","35.9","985.0","766.0","219.0","0.0","180","9","0","38437.0","245,996","54.6"
"6308","309","792","37.2","1580.0","1324.0","256.0","0.0","295","14","0","48791.0","312,265","69.3"
"6309","69","137","48.2","358.0","286.0","72.0","0.0","66","3","0","10207.0","65,324","14.5"
"6311","115","267","41.2","513.0","430.0","83.0","0.0","110","5","0","19089.0","122,173","26.8"
"6312","635","2216","26.9","3241.0","2450.0","791.0","0.0","595","40","0","77634.0","496,855","109.2"
"6313","48","165","27.9","216.0","194.0","22.0","0.0","46","2","0","9789.0","62,650","13.7"
"6315","351","1006","33.8","2045.0","1336.0","314.0","395.0","340","10","1","56406.0","360,996","79.2"
"6316","71","176","39.8","277.0","262.0","15.0","0.0","70","1","0","13713.0","87,766","19.2"
"6317","473","1795","25.0","2264.0","1793.0","471.0","0.0","449","24","0","73280.0","468,991","103.3"
"6318","60","236","23.7","273.0","225.0","48.0","0.0","56","4","0","15758.0","100,850","22.1"
"6320","66","260","23.1","365.0","270.0","95.0","0.0","60","6","0","21433.0","137,172","30.1"
"6321","43","222","18.0","218.0","168.0","50.0","0.0","40","3","0","19951.0","127,688","28.0"
"6322","33","130","23.8","154.0","117.0","37.0","0.0","31","2","0","8290.0","53,059","10.5"
"6323","165","545","29.4","716.0","645.0","71.0","0.0","160","5","0","21109.0","135,099","26.6"
"6324","448","1648","25.4","2293.0","1722.0","571.0","0.0","419","29","0","71405.0","456,994","90.1"
"6326","68","211","31.3","272.0","247.0","25.0","0.0","66","2","0","16778.0","107,380","21.2"
"6327","40","122","32.8","163.0","163.0","0.0","0.0","40","0","0","7221.0","46,216","9.1"
"6328","49","241","19.1","238.0","188.0","50.0","0.0","46","3","0","19436.0","124,391","24.5"
"6330","3953","18405","20.8","18190.0","14579.0","3411.0","200.0","3828","124","1","424157.0","2,714,606","537.3"
"6333","962","3502","26.6","4390.0","3518.0","872.0","0.0","930","32","0","91065.0","582,814","115.0"
"6335","112","389","27.0","600.0","472.0","128.0","0.0","105","7","0","22022.0","140,941","31.0"
"6336","48","200","23.0","230.0","202.0","28.0","0.0","46","2","0","18574.0","118,873","26.1"
"6337","42","292","13.0","243.0","173.0","70.0","0.0","38","4","0","23489.0","150,329","33.0"
"6338","96","607","14.5","522.0","376.0","146.0","0.0","88","8","0","30649.0","196,155","38.7"
"6341","30","162","15.4","199.0","122.0","77.0","0.0","25","5","0","2884.0","18,459","4.1"
"6343","20","122","14.8","108.0","78.0","30.0","0.0","18","2","0","1583.0","10,130","2.2"
"6346","50","386","11.9","341.0","197.0","144.0","0.0","46","4","0","33628.0","215,220","45.8"
"6348","125","722","16.1","599.0","404.0","195.0","0.0","116","9","0","18134.0","116,057","24.8"
"6350","61","192","28.6","312.0","217.0","95.0","0.0","55","6","0","9118.0","58,356","12.8"
"6351","5","35","","24.0","24.0","0.0","0.0","5","0","0","4216.0","26,982","5.9"
"6352","26","113","20.4","209.0","116.0","93.0","0.0","23","3","0","8443.0","54,032","11.8"
"6353","116","444","24.1","674.0","518.0","156.0","0.0","107","9","0","21631.0","138,438","30.3"
"6355","55","272","17.6","361.0","254.0","107.0","0.0","48","7","0","33052.0","211,534","46.5"
"6356","16","74","17.6","97.0","58.0","39.0","0.0","13","3","0","9624.0","61,592","13.2"
"6357","10","47","","50.0","38.0","12.0","0.0","9","1","0","5781.0","36,999","8.1"
"6358","5","63","6.3","40.0","24.0","16.0","0.0","4","1","0","7132.0","45,647","10.0"
"6359","57","181","25.4","436.0","212.0","224.0","0.0","46","11","0","19565.0","125,216","27.5"
"6361","11","71","14.1","55.0","42.0","13.0","0.0","10","1","0","5738.0","36,722","8.0"
"6363","19","90","20.0","78.0","68.0","10.0","0.0","18","1","0","6682.0","42,763","9.4"
"6365","94","337","26.1","445.0","287.0","158.0","0.0","88","6","0","23859.0","152,698","33.6"
"6367","41","175","20.0","275.0","160.0","115.0","0.0","35","6","0","14882.0","95,243","20.9"
"6368","11","32","","57.0","57.0","0.0","0.0","11","0","0","7531.0","48,198","10.5"
"6369","127","380","30.8","781.0","580.0","201.0","0.0","117","10","0","23832.0","152,527","33.5"
"6370","65","252","25.4","257.0","236.0","21.0","0.0","64","1","0","9917.0","63,470","13.9"
"6372","28","78","34.6","110.0","96.0","14.0","0.0","27","1","0","3934.0","25,179","5.5"
"6373","8","48","","40.0","40.0","0.0","0.0","8","0","0","6774.0","43,355","9.5"
"6375","204","484","40.1","954.0","759.0","195.0","0.0","194","10","0","17064.0","109,211","23.9"
"6383","183","500","34.6","975.0","606.0","161.0","208.0","173","9","1","31542.0","201,869","45.7"
"6384","4","8","","22.0","22.0","0.0","0.0","4","0","0","2392.0","15,310","3.5"
"6385","4","23","","23.0","23.0","0.0","0.0","4","0","0","3361.0","21,513","4.9"
"6386","8","60","13.3","36.0","36.0","0.0","0.0","8","0","0","5049.0","32,311","7.1"
"6390","324","865","36.0","1684.0","1447.0","237.0","0.0","311","13","0","38834.0","248,540","55.2"
"6391","133","499","24.2","833.0","550.0","283.0","0.0","121","12","0","38989.0","249,527","55.4"
"6392","74","278","24.5","354.0","257.0","97.0","0.0","68","6","0","18713.0","119,762","26.2"
"6393","21","75","28.0","80.0","80.0","0.0","0.0","21","0","0","5298.0","33,906","7.4"
"6394","32","218","13.8","340.0","141.0","199.0","0.0","30","2","0","26346.0","168,616","37.0"
"6395","219","755","26.8","1117.0","804.0","313.0","0.0","202","17","0","45231.0","289,480","63.6"
"6396","30","209","12.0","232.0","88.0","144.0","0.0","25","5","0","14400.0","92,159","19.1"
"6397","17","74","21.6","95.0","65.0","30.0","0.0","16","1","0","3727.0","23,851","4.7"
"6398","97","486","18.7","495.0","349.0","146.0","0.0","91","6","0","13303.0","85,140","17.7"
"6401","1324","3699","33.5","19317.0","5212.0","2016.0","12089.0","1238","84","2","124400.0","796,157","181.0"
"6403","43","76","53.9","206.0","155.0","51.0","0.0","41","2","0","3977.0","25,454","5.8"
"6405","47","149","30.2","231.0","208.0","23.0","0.0","45","2","0","11050.0","70,718","16.0"
"6407","171","447","33.6","1131.0","702.0","429.0","0.0","150","21","0","27477.0","175,850","39.9"
"6409","48","215","20.5","239.0","154.0","85.0","0.0","44","4","0","16163.0","103,442","23.5"
"6410","165","460","33.9","838.0","628.0","210.0","0.0","156","9","0","23925.0","153,121","34.9"
"6411","16","63","23.8","90.0","78.0","12.0","0.0","15","1","0","5351.0","34,249","7.8"
"6412","7","46","","43.0","32.0","11.0","0.0","6","1","0","3152.0","20,171","4.6"
"6413","7","43","","35.0","35.0","0.0","0.0","7","0","0","2324.0","14,876","3.4"
"6414","5","24","","38.0","14.0","24.0","0.0","4","1","0","2160.0","13,825","3.1"
"6415","493","1466","31.4","135536.0","1867.0","676.0","132993.0","461","30","2","55801.0","357,129","81.5"
"6418","178","343","48.7","885.0","657.0","228.0","0.0","167","11","0","19919.0","127,483","28.0"
"6419","11","30","","49.0","49.0","0.0","0.0","11","0","0","4168.0","26,676","5.8"
"6420","6","57","10.5","23.0","23.0","0.0","0.0","6","0","0","8363.0","53,524","11.7"
"6421","17","69","24.6","92.0","92.0","0.0","0.0","17","0","0","6038.0","38,644","8.7"
"6422","4","18","","20.0","20.0","0.0","0.0","4","0","0","0.0","0","0.0"
"6423","63","94","61.7","301.0","229.0","72.0","0.0","58","5","0","0.0","0","0.0"
"6424","8","52","13.5","54.0","41.0","13.0","0.0","7","1","0","7616.0","48,745","11.5"
"6425","20","46","","132.0","98.0","34.0","0.0","17","3","0","6319.0","40,443","9.5"
"6426","113","543","20.1","611.0","545.0","66.0","0.0","109","4","0","32723.0","209,424","49.4"
"6428","14","17","","64.0","64.0","0.0","0.0","14","0","0","3019.0","19,320","4.2"
"6429","130","596","20.5","827.0","588.0","239.0","0.0","122","8","0","15063.0","96,402","22.8"
"6430","1954","10173","18.1","11946.0","8639.0","3187.0","120.0","1837","116","1","223270.0","1,428,927","338.8"
"6431","12","252","4.4","65.0","55.0","10.0","0.0","11","1","0","20459.0","130,936","32.0"
"6432","695","3434","19.3","3970.0","2887.0","795.0","288.0","662","31","2","60185.0","385,183","91.7"
"6434","16","50","20.0","6372.0","47.0","46.0","6279.0","10","3","3","5241.0","33,544","7.6"
"6436","12","53","17.0","157.0","33.0","124.0","0.0","9","3","0","4039.0","25,847","6.1"
"6437","190","298","62.8","4292.0","305.0","24.0","3963.0","187","2","1","0.0","0","0.0"
"6438","56","359","12.5","478.0","170.0","308.0","0.0","45","11","0","11361.0","72,709","17.9"
"6440","29","352","4.3","21903.0","65.0","312.0","21526.0","15","11","3","28463.0","182,163","44.6"
"6442","166","1282","12.3","1182.0","816.0","366.0","0.0","158","8","0","25682.0","164,368","39.0"
"6443","51","695","6.0","6503.0","142.0","264.0","6097.0","42","8","1","25399.0","162,551","34.6"
"6445","6","92","3.3","61.0","17.0","44.0","0.0","3","3","0","10144.0","64,922","13.8"
"6446","7","46","","68.0","16.0","52.0","0.0","3","4","0","8266.0","52,903","11.3"
"6447","12","98","8.2","95.0","50.0","45.0","0.0","8","4","0","15732.0","100,687","21.4"
"6448","12","132","8.3","68.0","52.0","16.0","0.0","11","1","0","11613.0","74,324","15.8"
"6450","938","6372","13.5","5313.0","3777.0","1536.0","0.0","858","80","0","227755.0","1,457,629","311.1"
"6460","139","365","35.6","754.0","585.0","169.0","0.0","130","9","0","17348.0","111,030","25.7"
"6461","90","291","28.2","508.0","360.0","148.0","0.0","82","8","0","13907.0","89,002","20.6"
"6462","11","84","11.9","63.0","53.0","10.0","0.0","10","1","0","9083.0","58,128","13.4"
"6463","1","5","","7.0","7.0","0.0","0.0","1","0","0","1587.0","10,158","2.3"
"6465","4","20","","23.0","23.0","0.0","0.0","4","0","0","4267.0","27,310","6.3"
"6466","11","45","","87.0","36.0","51.0","0.0","8","3","0","6257.0","40,045","9.2"
"6467","4","23","","20.0","20.0","0.0","0.0","4","0","0","3579.0","22,903","5.3"
"6468","36","116","25.0","319.0","156.0","163.0","0.0","29","7","0","14154.0","90,583","22.3"
"6472","28","186","11.8","221.0","110.0","111.0","0.0","22","6","0","11199.0","71,673","17.6"
"6473","7","40","","18.0","18.0","0.0","0.0","7","0","0","4682.0","29,964","7.3"
"6475","65","230","25.2","379.0","277.0","102.0","0.0","58","7","0","17096.0","109,411","25.4"
"6476","7","25","","39.0","39.0","0.0","0.0","7","0","0","4476.0","28,646","6.6"
"6477","34","160","19.4","205.0","146.0","59.0","0.0","31","3","0","11788.0","75,441","17.5"
"6479","100","309","29.8","535.0","406.0","129.0","0.0","92","8","0","20664.0","132,247","30.6"
"6480","3","13","","13.0","13.0","0.0","0.0","3","0","0","2465.0","15,774","3.6"
"6484","10","45","","58.0","58.0","0.0","0.0","10","0","0","2588.0","16,565","3.9"
"6485","95","303","30.7","371.0","348.0","23.0","0.0","93","2","0","19899.0","127,355","28.9"
"6487","5","30","","20.0","20.0","0.0","0.0","5","0","0","4630.0","29,629","6.7"
"6488","38","127","29.1","183.0","163.0","20.0","0.0","37","1","0","9062.0","57,996","13.2"
"6489","13","95","13.7","66.0","66.0","0.0","0.0","13","0","0","4647.0","29,742","6.7"
"6490","32","124","25.0","136.0","126.0","10.0","0.0","31","1","0","137.0","876","0.2"
"6501","285","380","67.9","1763.0","1251.0","512.0","0.0","258","27","0","26793.0","171,474","39.7"
"6502","341","550","58.5","1715.0","1346.0","369.0","0.0","322","19","0","24149.0","154,553","35.8"
"6503","610","1057","49.3","8027.0","2390.0","2607.0","3030.0","521","88","1","75222.0","481,421","111.4"
"6504","38","94","35.1","222.0","155.0","67.0","0.0","33","5","0","5749.0","36,792","8.5"
"6505","23","68","30.9","104.0","77.0","27.0","0.0","21","2","0","6668.0","42,676","9.9"
"6506","19","37","","628.0","38.0","590.0","0.0","10","9","0","3409.0","21,817","5.0"
"6507","121","286","37.4","1043.0","454.0","589.0","0.0","107","14","0","24583.0","157,330","37.8"
"6509","13","85","11.8","113.0","50.0","63.0","0.0","10","3","0","13311.0","85,192","19.7"
"6510","311","1088","26.3","1788.0","1198.0","590.0","0.0","286","25","0","42605.0","272,672","65.7"
"6511","155","543","27.1","856.0","642.0","214.0","0.0","147","8","0","10684.0","68,376","16.5"
"6512","11","70","14.3","62.0","51.0","11.0","0.0","10","1","0","5315.0","34,015","8.2"
"6513","27","104","26.0","134.0","134.0","0.0","0.0","27","0","0","9648.0","61,748","14.8"
"6514","200","667","28.6","1023.0","865.0","158.0","0.0","191","9","0","7285.0","46,624","11.3"
"6515","51","210","21.9","272.0","217.0","55.0","0.0","46","5","0","16396.0","104,933","25.1"
"6516","566","1781","30.9","3153.0","2719.0","434.0","0.0","551","15","0","34747.0","222,382","53.7"
"6517","81","264","29.2","403.0","323.0","80.0","0.0","77","4","0","18115.0","115,939","28.7"
"6518","43","239","16.3","331.0","176.0","155.0","0.0","39","4","0","11728.0","75,062","18.1"
"6519","108","294","34.7","603.0","495.0","108.0","0.0","102","6","0","21964.0","140,571","34.5"
"6521","86","671","10.6","48035.0","359.0","554.0","47122.0","71","12","3","17489.0","111,929","26.9"
"6522","101","339","27.4","592.0","447.0","145.0","0.0","93","8","0","18074.0","115,673","28.5"
"6525","806","1983","39.7","3932.0","3438.0","494.0","0.0","788","18","0","57822.0","370,059","90.1"
"6528","90","171","49.1","436.0","354.0","82.0","0.0","84","6","0","8122.0","51,983","12.6"
"6530","5187","15830","31.7","35541.0","20819.0","4414.0","10308.0","5018","166","3","348170.0","2,228,289","543.5"
"6532","1177","3244","35.3","7851.0","5349.0","942.0","1560.0","1144","32","1","150969.0","966,202","235.3"
"6535","336","1023","31.4","2582.0","1284.0","298.0","1000.0","321","14","1","39829.0","254,907","62.0"
"6536","324","1461","20.8","1803.0","1441.0","362.0","0.0","304","20","0","21195.0","135,648","33.1"
"6537","109","1127","7.3","960.0","354.0","606.0","0.0","82","27","0","14098.0","90,226","23.6"
"6556","418","828","49.3","1820.0","1664.0","156.0","0.0","408","10","0","23166.0","148,263","33.7"
"6558","151","327","44.6","611.0","515.0","96.0","0.0","146","5","0","9993.0","63,956","14.5"
"6560","257","729","34.6","1104.0","1019.0","85.0","0.0","252","5","0","17365.0","111,133","25.3"
"6562","348","618","55.2","1494.0","1406.0","88.0","0.0","341","7","0","22257.0","142,444","32.3"
"6564","93","166","55.4","351.0","335.0","16.0","0.0","92","1","0","5816.0","37,224","8.4"
"6566","946","1869","49.6","3774.0","3408.0","366.0","0.0","927","19","0","56280.0","360,194","83.3"
"6567","116","262","43.9","417.0","407.0","10.0","0.0","115","1","0","10789.0","69,048","16.0"
"6568","30","129","22.5","161.0","141.0","20.0","0.0","29","1","0","9538.0","61,044","14.1"
"6569","59","135","40.0","317.0","257.0","60.0","0.0","54","5","0","11686.0","74,792","17.3"
"6571","8","42","","57.0","30.0","27.0","0.0","7","1","0","4162.0","26,639","6.1"
"6572","6","26","","29.0","29.0","0.0","0.0","6","0","0","2908.0","18,613","4.3"
"6574","6","45","","35.0","23.0","12.0","0.0","5","1","0","5238.0","33,523","8.1"
"6575","16","90","15.6","103.0","67.0","36.0","0.0","14","2","0","8630.0","55,230","13.4"
"6603","188","625","26.2","1309.0","793.0","516.0","0.0","164","24","0","35377.0","226,412","52.5"
"6605","1","26","","6.0","6.0","0.0","0.0","1","0","0","3023.0","19,349","4.5"
"6606","15","129","10.9","73.0","63.0","10.0","0.0","14","1","0","7745.0","49,566","11.4"
"6608","19","71","25.4","88.0","78.0","10.0","0.0","18","1","0","6972.0","44,624","10.7"
"6609","145","422","29.1","1017.0","564.0","453.0","0.0","123","22","0","18689.0","119,609","28.9"
"6612","32","96","28.1","218.0","123.0","95.0","0.0","27","5","0","12434.0","79,578","19.6"
"6613","9","31","","47.0","47.0","0.0","0.0","9","0","0","4067.0","26,030","6.4"
"6614","1","19","","7.0","7.0","0.0","0.0","1","0","0","3676.0","23,524","5.7"
"6616","13","43","","51.0","51.0","0.0","0.0","13","0","0","3689.0","23,611","5.8"
"6620","49","177","26.6","276.0","236.0","40.0","0.0","47","2","0","22576.0","144,487","35.6"
"6623","107","398","24.9","631.0","473.0","158.0","0.0","99","8","0","22839.0","146,170","36.0"
"6625","5","25","","26.0","26.0","0.0","0.0","5","0","0","5010.0","32,062","7.9"
"6627","7","46","","41.0","41.0","0.0","0.0","7","0","0","5291.0","33,863","8.3"
"6628","8","17","","31.0","31.0","0.0","0.0","8","0","0","3728.0","23,858","5.8"
"6630","88","369","21.7","770.0","367.0","153.0","250.0","80","7","1","23235.0","148,701","36.2"
"6631","6","15","","39.0","27.0","12.0","0.0","5","1","0","3373.0","21,588","5.3"
"6632","10","26","","41.0","41.0","0.0","0.0","10","0","0","5064.0","32,409","7.9"
"6635","17","126","10.3","184.0","68.0","116.0","0.0","13","4","0","11376.0","72,805","17.9"
"6638","55","388","12.6","374.0","208.0","166.0","0.0","49","6","0","14431.0","92,361","23.1"
"6639","21","78","25.6","95.0","82.0","13.0","0.0","20","1","0","5072.0","32,463","8.1"
"6640","24","174","13.2","204.0","104.0","100.0","0.0","23","1","0","8094.0","51,801","12.9"
"6642","74","338","17.2","11473.0","207.0","251.0","11015.0","58","13","3","0.0","0","0.0"
"6646","13","262","2.3","262.0","29.0","233.0","0.0","6","7","0","15621.0","99,973","24.8"
"6701","384","3725","6.6","4996.0","1467.0","3239.0","290.0","247","136","1","75148.0","480,948","125.5"
"6705","21","148","12.2","179.0","100.0","79.0","0.0","18","3","0","0.0","0","0.0"
"6707","246","2621","6.4","2713.0","1025.0","1688.0","0.0","169","77","0","36256.0","232,040","58.8"
"6710","307","944","30.1","3857.0","1630.0","1109.0","1118.0","284","22","1","15333.0","98,130","24.9"
"6713","68","411","10.7","669.0","263.0","406.0","0.0","44","24","0","13282.0","85,004","22.5"
"6714","869","8294","8.0","12010.0","3455.0","4945.0","3610.0","664","201","4","213404.0","1,365,786","363.1"
"6716","3","409","0.7","14.0","14.0","0.0","0.0","3","0","0","11588.0","74,165","19.5"
"6718","41","337","7.4","630.0","113.0","517.0","0.0","25","16","0","7758.0","49,652","12.7"
"6720","28","1494","1.1","447.0","100.0","347.0","0.0","17","11","0","27074.0","173,272","44.8"
"6721","155","2272","5.2","1786.0","511.0","1275.0","0.0","118","37","0","79634.0","509,659","131.7"
